tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
8694.00;-14118784#0_0;104.65;5.86;8399.00;0.20;1111110395_0;5.10;0.00;tripinfo_4666 routing_4666;295.00;4666;1;982.60;0.77;0.00;141.24;DEFAULT_VEHTYPE;;1;120.00
8701.00;-244422544_0;108.41;6.39;8358.00;0.60;4392761#0_0;5.10;0.00;tripinfo_4643 routing_4643;343.00;4643;1;2088.52;0.87;0.00;98.84;DEFAULT_VEHTYPE;;2;56.00
8707.00;31427257#2_0;104.62;7.67;8441.00;0.80;897211373#0_0;5.10;0.00;tripinfo_4689 routing_4689;266.00;4689;1;527.82;0.92;0.00;222.30;DEFAULT_VEHTYPE;;4;176.00
8709.00;31518448_0;116.95;6.98;8454.00;1.20;-31519076_0;5.10;0.00;tripinfo_4696 routing_4696;255.00;4696;1;1382.03;0.96;0.00;57.13;DEFAULT_VEHTYPE;;1;20.00
8716.00;40493501#4_0;48.13;7.12;8406.00;0.00;31411842_0;5.10;0.00;tripinfo_4670 routing_4670;310.00;4670;1;784.87;0.99;0.00;209.49;DEFAULT_VEHTYPE;;1;179.00
8718.00;8384926#0_0;80.30;6.74;8433.00;0.00;510492456_0;5.10;0.00;tripinfo_4685 routing_4685;285.00;4685;1;1685.28;0.83;0.00;37.53;DEFAULT_VEHTYPE;;1;5.00
8726.00;181218814#1_0;15.07;7.71;7813.00;8.20;610739513#0_0;5.10;0.00;tripinfo_4336 routing_4336;913.00;4336;1;800.58;1.01;0.00;770.31;DEFAULT_VEHTYPE;;4;735.00
8725.00;832488061_0;68.84;0.00;8415.00;0.00;-96016135_0;2.26;0.00;tripinfo_4675 routing_4675;310.00;4675;0;68.84;0.98;0.00;301.00;DEFAULT_VEHTYPE;teleport;1;301.00
8737.00;510492454#0_0;47.53;9.17;8468.00;0.80;625259600_0;5.10;0.00;tripinfo_4704 routing_4704;269.00;4704;1;2165.71;1.18;0.00;92.45;DEFAULT_VEHTYPE;;2;9.00
8739.00;231483313_0;58.44;7.47;8210.00;0.20;-4726710#1_0;5.10;0.00;tripinfo_4561 routing_4561;529.00;4561;1;2008.78;1.00;0.00;245.89;DEFAULT_VEHTYPE;;2;173.00
8739.00;8384893#0_0;79.47;6.03;8390.00;0.20;31411842_0;5.10;0.00;tripinfo_4661 routing_4661;349.00;4661;1;862.55;0.78;0.00;210.04;DEFAULT_VEHTYPE;;1;189.00
8738.00;150276002_0;29.08;0.00;8424.00;0.00;897211373#0_0;5.10;0.00;tripinfo_4680 routing_4680;314.00;4680;0;65.81;1.13;0.00;307.66;DEFAULT_VEHTYPE;teleport;1;301.00
8740.00;625259599_0;136.88;15.07;8117.00;0.80;150275991#0_0;5.10;0.00;tripinfo_4509 routing_4509;623.00;4509;1;2745.47;1.17;0.00;387.42;DEFAULT_VEHTYPE;;5;324.00
8746.00;625259599_0;136.88;13.94;8122.00;0.40;8384893#0_0;5.10;0.00;tripinfo_4512 routing_4512;624.00;4512;1;2741.34;1.07;0.00;367.14;DEFAULT_VEHTYPE;;5;308.00
8747.00;399914535_0;72.72;7.52;8072.00;0.80;-4726710#1_0;5.10;0.00;tripinfo_4484 routing_4484;675.00;4484;1;2110.69;0.98;0.00;374.67;DEFAULT_VEHTYPE;;3;329.00
8747.00;1053478472#3_0;179.49;8.48;8574.00;0.60;628782529#0_0;5.10;0.00;tripinfo_4763 routing_4763;173.00;4763;1;1104.93;1.02;0.00;46.65;DEFAULT_VEHTYPE;;2;23.00
8749.00;31445160#0_0;113.92;8.23;8619.00;0.60;31518448_0;5.10;0.00;tripinfo_4788 routing_4788;130.00;4788;1;982.49;1.05;0.00;15.47;DEFAULT_VEHTYPE;;0;0.00
8752.00;4726785#1_1;67.77;14.26;8709.00;0.60;13654453_0;5.10;0.00;tripinfo_4838 routing_4838;43.00;4838;0;558.93;1.07;0.00;4.95;DEFAULT_VEHTYPE;;0;0.00
8755.00;625259599_1;136.88;14.73;6632.00;0.80;-4726710#1_0;5.10;0.00;tripinfo_3684 routing_3684;2123.00;3684;1;4215.42;1.09;0.00;1707.98;DEFAULT_VEHTYPE;;28;1339.00
8757.00;625259599_0;136.88;12.04;7177.00;2.20;4726717_0;5.10;0.00;tripinfo_3986 routing_3986;1580.00;3986;1;1746.81;0.88;0.00;1434.43;DEFAULT_VEHTYPE;;17;1265.00
8760.00;625259599_0;136.88;11.77;6621.00;0.60;183370113#0.38_0;5.10;0.00;tripinfo_3678 routing_3678;2139.00;3678;1;5223.07;0.88;0.00;1532.15;DEFAULT_VEHTYPE;;21;1275.00
8760.00;7682864#2_0;79.59;7.29;8349.00;0.60;625259600_0;5.10;0.00;tripinfo_4638 routing_4638;411.00;4638;1;3125.54;0.95;0.00;69.03;DEFAULT_VEHTYPE;;2;8.00
8763.00;-17670100#1_0;87.93;7.09;8689.00;0.40;524150338#0_0;5.10;0.00;tripinfo_4827 routing_4827;74.00;4827;1;504.52;0.95;0.00;8.77;DEFAULT_VEHTYPE;;0;0.00
8765.00;625259599_0;136.88;12.62;6731.00;0.80;31520176_0;5.10;0.00;tripinfo_3739 routing_3739;2034.00;3739;1;4085.26;0.97;0.00;1625.41;DEFAULT_VEHTYPE;;26;1333.00
8765.00;839709054_0;133.62;12.69;8599.00;0.40;13654453_0;5.10;0.00;tripinfo_4777 routing_4777;166.00;4777;1;2072.74;0.98;0.00;12.86;DEFAULT_VEHTYPE;;0;0.00
8767.00;4726694#2_0;60.47;5.49;8729.00;0.80;4726694#0_0;5.10;0.00;tripinfo_4849 routing_4849;38.00;4849;0;183.22;1.01;0.00;4.96;DEFAULT_VEHTYPE;;0;0.00
8770.00;616545124_0;168.06;5.92;8437.00;0.40;40598677_0;5.10;0.00;tripinfo_4687 routing_4687;333.00;4687;1;1770.62;0.84;0.00;79.18;DEFAULT_VEHTYPE;;5;35.00
8772.00;625259599_1;136.88;15.74;7960.00;0.40;524150338#0_0;5.10;0.00;tripinfo_4422 routing_4422;812.00;4422;1;2440.52;1.17;0.00;591.00;DEFAULT_VEHTYPE;;10;465.00
8772.00;510492456_0;180.90;8.24;8633.00;0.20;-524150326#0_0;5.10;0.00;tripinfo_4796 routing_4796;139.00;4796;1;997.22;1.03;0.00;22.13;DEFAULT_VEHTYPE;;1;1.00
8774.00;117055114#0_0;42.57;6.72;8585.00;0.80;839709051_0;5.10;0.00;tripinfo_4769 routing_4769;189.00;4769;1;1969.94;0.84;0.00;17.54;DEFAULT_VEHTYPE;;1;1.00
8774.00;393494867_0;128.13;15.45;8666.00;0.80;628782529#0_0;5.10;0.00;tripinfo_4814 routing_4814;108.00;4814;1;1205.64;1.13;0.00;10.91;DEFAULT_VEHTYPE;;0;0.00
8774.00;856293285#1_0;473.70;12.46;8720.00;0.80;31389787#2_0;5.10;0.00;tripinfo_4844 routing_4844;54.00;4844;1;608.03;0.93;0.00;4.99;DEFAULT_VEHTYPE;;0;0.00
8775.00;4730631#1_0;69.43;6.98;7985.00;0.20;-40493501#2_0;5.10;0.00;tripinfo_4436 routing_4436;790.00;4436;1;2756.08;0.85;0.00;359.92;DEFAULT_VEHTYPE;;8;269.00
8776.00;150276011_0;153.98;7.50;8680.00;0.40;-150276003#1_0;5.10;0.00;tripinfo_4822 routing_4822;96.00;4822;1;669.13;0.95;0.00;10.02;DEFAULT_VEHTYPE;;0;0.00
8780.00;-14118784#1_0;30.03;8.33;8469.00;0.00;14858868_0;5.10;0.00;tripinfo_4705 routing_4705;311.00;4705;1;1942.18;1.00;0.00;77.55;DEFAULT_VEHTYPE;;3;7.00
8785.00;-524150338#1_0;34.65;7.71;8563.00;0.40;14118785#1_0;5.10;0.00;tripinfo_4757 routing_4757;222.00;4757;1;1362.00;0.95;0.00;48.38;DEFAULT_VEHTYPE;;3;19.00
8785.00;839709054_0;133.62;11.48;8604.00;0.00;13654453_0;5.10;0.00;tripinfo_4780 routing_4780;181.00;4780;1;2072.74;0.89;0.00;13.56;DEFAULT_VEHTYPE;;0;0.00
8789.00;393494867_0;128.13;11.91;8401.00;0.40;1111106315_0;5.10;0.00;tripinfo_4667 routing_4667;388.00;4667;1;2849.57;0.95;0.00;62.41;DEFAULT_VEHTYPE;;3;20.00
8791.00;-524150338#1_0;34.65;8.38;8482.00;0.40;759157551_0;5.10;0.00;tripinfo_4712 routing_4712;309.00;4712;0;40.03;1.10;0.00;304.41;DEFAULT_VEHTYPE;;1;301.00
8799.00;720012594#0_0;74.40;6.84;8667.00;0.00;963479927#0_0;5.10;0.00;tripinfo_4815 routing_4815;132.00;4815;1;703.79;1.08;0.00;53.01;DEFAULT_VEHTYPE;;1;30.00
8802.00;839709054_0;133.62;14.41;8473.00;0.40;627916936#1_0;5.10;0.00;tripinfo_4707 routing_4707;329.00;4707;1;1286.39;1.04;0.00;215.08;DEFAULT_VEHTYPE;;6;162.00
8805.00;31518959_0;129.18;7.47;8588.00;0.20;781742860#3_0;5.10;0.00;tripinfo_4771 routing_4771;217.00;4771;1;1662.89;1.02;0.00;20.20;DEFAULT_VEHTYPE;;0;0.00
8809.00;150276003#1_0;209.34;5.76;8459.00;0.80;963479927#0_0;5.10;0.00;tripinfo_4699 routing_4699;350.00;4699;1;1965.77;0.80;0.00;59.07;DEFAULT_VEHTYPE;;3;7.00
8815.00;13853655#2_0;92.57;7.53;8486.00;0.80;625259600_0;5.10;0.00;tripinfo_4714 routing_4714;329.00;4714;1;2742.55;1.05;0.00;58.22;DEFAULT_VEHTYPE;;2;12.00
8818.00;1053478472#3_0;179.49;9.10;8669.00;0.20;31449018_0;5.10;0.00;tripinfo_4816 routing_4816;149.00;4816;1;1102.84;1.09;0.00;26.87;DEFAULT_VEHTYPE;;1;1.00
8819.00;-507534348#1_0;37.23;7.84;8576.00;0.80;-524150347#1_0;5.10;0.00;tripinfo_4764 routing_4764;243.00;4764;1;1722.61;1.10;0.00;52.47;DEFAULT_VEHTYPE;;1;21.00
8821.00;410939626_0;0.20;13.14;8286.00;0.60;13853659#0_0;5.10;0.00;tripinfo_4603 routing_4603;535.00;4603;1;2479.05;0.98;0.00;247.48;DEFAULT_VEHTYPE;;7;168.00
8826.00;-17670100#1_0;87.93;7.88;7649.00;1131.20;1188284582#2_0;5.10;0.00;tripinfo_3621 routing_3621;1177.00;3621;1;2219.33;1.02;0.00;847.83;DEFAULT_VEHTYPE;;3;812.00
8828.00;183370113#3_0;75.11;7.24;8468.00;33.20;-13853658_0;5.10;0.00;tripinfo_4686 routing_4686;360.00;4686;1;389.64;0.99;0.00;309.31;DEFAULT_VEHTYPE;;7;264.00
8830.00;117055114#0_0;42.57;9.18;7294.00;0.40;625259600_0;5.10;0.00;tripinfo_4052 routing_4052;1536.00;4052;1;2410.88;1.18;0.00;1384.49;DEFAULT_VEHTYPE;;19;1180.00
8831.00;5450860#1_0;298.11;7.86;8698.00;0.40;155433040_0;5.10;0.00;tripinfo_4832 routing_4832;133.00;4832;1;936.54;0.96;0.00;13.49;DEFAULT_VEHTYPE;;0;0.00
8833.00;117055114#0_0;42.57;8.61;6965.00;0.80;47446166_0;5.10;0.00;tripinfo_3869 routing_3869;1868.00;3869;1;4240.02;1.04;0.00;1503.48;DEFAULT_VEHTYPE;;23;1240.00
8836.00;150275991#0_0;27.02;7.61;8716.00;0.40;31448937#0_0;5.10;0.00;tripinfo_4842 routing_4842;120.00;4842;1;921.90;1.05;0.00;12.83;DEFAULT_VEHTYPE;;0;0.00
8846.00;839709054_0;133.62;13.63;8360.00;0.80;524150338#0_0;5.10;0.00;tripinfo_4644 routing_4644;486.00;4644;1;2228.80;1.00;0.00;249.50;DEFAULT_VEHTYPE;;6;161.00
8846.00;4730619_0;209.27;6.71;8687.00;0.20;-628757206#2_0;5.10;0.00;tripinfo_4826 routing_4826;159.00;4826;1;854.69;0.88;0.00;40.92;DEFAULT_VEHTYPE;;2;22.00
8852.00;-265113917_0;43.70;7.67;8523.00;0.00;4726681#2_0;5.10;0.00;tripinfo_4735 routing_4735;329.00;4735;1;2088.31;1.00;0.00;77.18;DEFAULT_VEHTYPE;;5;33.00
8853.00;15089643_0;23.02;7.43;8118.00;0.00;14858868_0;5.10;0.00;tripinfo_4510 routing_4510;735.00;4510;1;1688.28;0.98;0.00;566.50;DEFAULT_VEHTYPE;;7;489.00
8857.00;31448934#1_0;46.41;7.25;8489.00;0.20;628782529#0_0;5.10;0.00;tripinfo_4716 routing_4716;368.00;4716;1;2448.82;0.95;0.00;46.05;DEFAULT_VEHTYPE;;1;2.00
8858.00;4730623_0;136.51;8.28;8826.00;0.60;-31411842_0;5.10;0.00;tripinfo_4903 routing_4903;32.00;4903;0;217.09;1.09;0.00;4.01;DEFAULT_VEHTYPE;;0;0.00
8860.00;7682864#1_0;69.59;7.31;8502.00;0.60;13853661#0_0;5.10;0.00;tripinfo_4723 routing_4723;358.00;4723;1;2337.58;1.02;0.00;80.81;DEFAULT_VEHTYPE;;3;12.00
8862.00;14118785#0_0;50.20;7.65;8806.00;0.40;4730631#0_0;5.10;0.00;tripinfo_4892 routing_4892;56.00;4892;1;389.79;0.98;0.00;6.78;DEFAULT_VEHTYPE;;0;0.00
8863.00;856293285#1_1;473.70;14.32;8092.00;46.00;-96016135_0;2.26;0.00;tripinfo_4470 routing_4470;771.00;4470;1;2723.26;1.04;0.00;547.16;DEFAULT_VEHTYPE;;11;453.00
8863.00;856293285#1_0;473.70;11.41;8550.00;30.60;687383599#0_0;5.10;0.00;tripinfo_4733 routing_4733;313.00;4733;1;2041.49;0.91;0.00;151.42;DEFAULT_VEHTYPE;;1;134.00
8864.00;8152036#0_0;145.97;7.74;8691.00;0.60;963479927#0_0;5.10;0.00;tripinfo_4828 routing_4828;173.00;4828;1;1156.19;1.03;0.00;40.81;DEFAULT_VEHTYPE;;2;11.00
8867.00;625259599_0;136.88;12.22;8108.00;0.80;8382421#0_0;5.10;0.00;tripinfo_4504 routing_4504;759.00;4504;1;3029.81;0.93;0.00;426.33;DEFAULT_VEHTYPE;;13;305.00
8867.00;5450860#1_0;298.11;7.73;8597.00;0.20;8152038_0;5.10;0.00;tripinfo_4776 routing_4776;270.00;4776;1;1901.79;0.98;0.00;32.74;DEFAULT_VEHTYPE;;0;0.00
8867.00;832488061_0;68.84;0.00;8536.00;0.40;839709051_0;5.10;0.00;tripinfo_4742 routing_4742;331.00;4742;0;294.97;1.19;0.00;308.32;DEFAULT_VEHTYPE;teleport;1;301.00
8869.00;8384914_0;76.82;6.57;8480.00;0.20;4690591#0_0;5.10;0.00;tripinfo_4711 routing_4711;389.00;4711;1;2343.37;0.80;0.00;59.53;DEFAULT_VEHTYPE;;4;7.00
8870.00;4726679#1_0;165.48;6.86;8270.00;0.80;524150338#0_0;5.10;0.00;tripinfo_4594 routing_4594;600.00;4594;1;2617.40;0.98;0.00;281.46;DEFAULT_VEHTYPE;;6;193.00
8870.00;627916936#1_0;49.23;9.94;8543.00;0.20;4726679#1_0;5.10;0.00;tripinfo_4746 routing_4746;327.00;4746;0;209.61;1.22;0.00;306.52;DEFAULT_VEHTYPE;;1;301.00
8869.00;8384928_0;78.16;0.00;8550.00;0.00;47895849#2_0;5.10;0.00;tripinfo_4750 routing_4750;319.00;4750;0;109.35;1.01;0.00;303.42;DEFAULT_VEHTYPE;teleport;1;301.00
8872.00;30239233#0_0;39.55;7.77;7258.00;0.40;14858868_0;5.10;0.00;tripinfo_4032 routing_4032;1614.00;4032;1;2348.39;0.94;0.00;1328.37;DEFAULT_VEHTYPE;;12;1229.00
8873.00;625259599_1;136.88;14.05;6893.00;0.80;231483339#0_0;5.10;0.00;tripinfo_3829 routing_3829;1980.00;3829;1;4400.84;1.08;0.00;1579.17;DEFAULT_VEHTYPE;;25;1225.00
8873.00;4726679#1_0;165.48;8.30;8291.00;0.20;-524150347#1_0;5.10;0.00;tripinfo_4606 routing_4606;582.00;4606;1;2757.17;1.10;0.00;284.05;DEFAULT_VEHTYPE;;4;181.00
8876.00;30239233#0_0;39.55;8.38;6358.00;0.40;625259600_0;5.10;0.00;tripinfo_3532 routing_3532;2518.00;3532;1;4452.46;1.04;0.00;2040.48;DEFAULT_VEHTYPE;;19;1721.00
8876.00;625259599_1;136.88;15.58;6785.00;0.80;4730619_0;5.10;0.00;tripinfo_3769 routing_3769;2091.00;3769;1;5202.99;1.13;0.00;1618.12;DEFAULT_VEHTYPE;;26;1230.00
8876.00;897325985#1_0;41.45;12.45;8405.00;0.80;963479927#0_0;5.10;0.00;tripinfo_4669 routing_4669;471.00;4669;1;1058.13;0.98;0.00;392.18;DEFAULT_VEHTYPE;;13;289.00
8877.00;-524150338#1_0;34.65;7.23;8470.00;6.40;15089643_0;5.10;0.00;tripinfo_4702 routing_4702;407.00;4702;1;2711.34;1.00;0.00;81.38;DEFAULT_VEHTYPE;;4;32.00
8878.00;625259599_1;136.88;14.11;2511.00;0.00;1188284582#2_0;5.10;0.00;tripinfo_1395 routing_1395;6367.00;1395;1;1617.80;1.06;0.00;6251.48;DEFAULT_VEHTYPE;;39;5939.00
8878.00;33301531_0;15.58;6.83;7055.00;0.80;625259600_0;5.10;0.00;tripinfo_3919 routing_3919;1823.00;3919;1;2184.53;0.95;0.00;1606.48;DEFAULT_VEHTYPE;;16;1429.00
8879.00;625259599_0;136.88;10.57;6595.00;1.60;14858868_0;5.10;0.00;tripinfo_3663 routing_3663;2284.00;3663;1;5115.28;0.82;0.00;1644.26;DEFAULT_VEHTYPE;;29;1348.00
8879.00;31448934#1_0;46.41;8.78;8723.00;0.20;963479927#0_0;5.10;0.00;tripinfo_4846 routing_4846;156.00;4846;1;1247.09;1.08;0.00;18.21;DEFAULT_VEHTYPE;;0;0.00
8880.00;1196782590#0_1;181.75;14.03;5993.00;0.80;625259600_0;5.10;0.00;tripinfo_3329 routing_3329;2887.00;3329;1;4615.97;1.02;0.00;2391.54;DEFAULT_VEHTYPE;;24;2134.00
8885.00;13548014_0;204.18;12.55;6972.00;0.60;19846527#1_0;5.10;0.00;tripinfo_3873 routing_3873;1913.00;3873;1;3643.71;0.93;0.00;1547.42;DEFAULT_VEHTYPE;;27;1263.00
8885.00;839709054_0;133.62;11.95;8646.00;0.60;14858868_0;5.10;0.00;tripinfo_4803 routing_4803;239.00;4803;1;1097.39;0.95;0.00;137.40;DEFAULT_VEHTYPE;;5;75.00
8889.00;155433041_0;216.80;8.95;8678.00;0.20;31411842_0;5.10;0.00;tripinfo_4821 routing_4821;211.00;4821;1;1715.78;1.14;0.00;23.71;DEFAULT_VEHTYPE;;0;0.00
8890.00;36786444#0_0;55.34;6.53;8707.00;0.40;96016144_0;5.10;0.00;tripinfo_4837 routing_4837;183.00;4837;1;1064.29;0.91;0.00;41.32;DEFAULT_VEHTYPE;;4;13.00
8891.00;897325985#1_0;41.45;14.13;8331.00;0.60;96016144_0;5.10;0.00;tripinfo_4628 routing_4628;560.00;4628;1;1798.51;1.02;0.00;395.00;DEFAULT_VEHTYPE;;8;297.00
8891.00;1053478472#3_0;179.49;7.79;8460.00;0.00;-31411842_0;5.10;0.00;tripinfo_4700 routing_4700;431.00;4700;1;2888.56;1.04;0.00;96.92;DEFAULT_VEHTYPE;;4;35.00
8893.00;4726679#1_0;165.48;7.02;8147.00;0.20;8152038_0;5.10;0.00;tripinfo_4526 routing_4526;746.00;4526;1;2513.84;1.07;0.00;475.39;DEFAULT_VEHTYPE;;9;357.00
8893.00;510492456_0;180.90;8.51;8640.00;0.00;4422176_0;5.10;0.00;tripinfo_4800 routing_4800;253.00;4800;1;1883.97;1.08;0.00;71.10;DEFAULT_VEHTYPE;;4;15.00
8895.00;180020059#0_0;84.81;7.21;8325.00;0.00;-96016135_0;2.26;0.00;tripinfo_4625 routing_4625;570.00;4625;1;2443.01;1.19;0.00;352.94;DEFAULT_VEHTYPE;;7;254.00
8895.00;28575360_0;55.32;4.11;8606.00;0.20;-4726710#1_0;5.10;0.00;tripinfo_4781 routing_4781;289.00;4781;1;240.86;0.95;0.00;243.33;DEFAULT_VEHTYPE;;1;233.00
8897.00;180156396#1_0;131.14;7.56;8099.00;0.80;410939627_0;0.20;0.00;tripinfo_4499 routing_4499;798.00;4499;1;1963.23;0.93;0.00;589.62;DEFAULT_VEHTYPE;;7;519.00
8905.00;887989674_0;7.95;7.57;8617.00;0.40;231945290#0_0;5.10;0.00;tripinfo_4787 routing_4787;288.00;4787;1;1161.06;0.98;0.00;149.87;DEFAULT_VEHTYPE;;2;105.00
8906.00;36786445#0_0;50.82;6.83;8577.00;0.00;419709604#2_0;5.10;0.00;tripinfo_4765 routing_4765;329.00;4765;1;2501.88;0.83;0.00;55.49;DEFAULT_VEHTYPE;;4;11.00
8906.00;150276013#0_0;42.59;6.83;8754.00;0.60;31411842_0;5.10;0.00;tripinfo_4863 routing_4863;152.00;4863;1;1005.75;0.93;0.00;16.31;DEFAULT_VEHTYPE;;0;0.00
8907.00;13853661#0_0;123.79;7.61;8527.00;0.40;-5450857#1_0;5.10;0.00;tripinfo_4737 routing_4737;380.00;4737;1;2314.15;1.04;0.00;109.25;DEFAULT_VEHTYPE;;4;57.00
8909.00;625259599_0;136.88;12.86;8439.00;0.60;14858868_0;5.10;0.00;tripinfo_4688 routing_4688;470.00;4688;1;1539.57;0.93;0.00;332.55;DEFAULT_VEHTYPE;;7;239.00
8912.00;625259599_1;136.88;14.16;6986.00;0.20;832488060#1_0;5.10;0.00;tripinfo_3881 routing_3881;1926.00;3881;1;4949.32;1.03;0.00;1439.13;DEFAULT_VEHTYPE;;20;1070.00
8913.00;625259599_0;136.88;12.56;8462.00;0.20;14858868_0;5.10;0.00;tripinfo_4701 routing_4701;451.00;4701;1;1539.57;0.97;0.00;317.77;DEFAULT_VEHTYPE;;6;220.00
8915.00;4726681#2_0;83.92;6.96;8083.00;127.00;-96016135_0;2.26;0.00;tripinfo_4420 routing_4420;832.00;4420;1;1507.59;0.84;0.00;634.98;DEFAULT_VEHTYPE;;14;532.00
8915.00;14118784#0_0;104.64;7.65;8810.00;0.80;31411842_0;5.10;0.00;tripinfo_4894 routing_4894;105.00;4894;1;716.57;0.98;0.00;12.17;DEFAULT_VEHTYPE;;0;0.00
8916.00;583307357#0_0;0.20;8.61;8295.00;0.60;31411842_0;5.10;0.00;tripinfo_4608 routing_4608;621.00;4608;1;2340.74;1.06;0.00;354.97;DEFAULT_VEHTYPE;;3;305.00
8917.00;403882373_0;13.74;8.20;8487.00;0.00;14858868_0;5.10;0.00;tripinfo_4715 routing_4715;430.00;4715;1;811.83;1.00;0.00;350.81;DEFAULT_VEHTYPE;;10;267.00
8917.00;1053478472#3_0;179.49;7.24;8531.00;0.80;1041085657_0;5.10;0.00;tripinfo_4739 routing_4739;386.00;4739;1;2270.87;0.98;0.00;111.48;DEFAULT_VEHTYPE;;4;31.00
8917.00;-150276003#1_0;206.65;9.13;8732.00;0.20;628755547#0_0;5.10;0.00;tripinfo_4851 routing_4851;185.00;4851;1;1442.23;1.14;0.00;31.57;DEFAULT_VEHTYPE;;2;10.00
8919.00;625259599_0;136.88;13.06;7362.00;0.00;5450858#1_0;5.10;0.00;tripinfo_4090 routing_4090;1557.00;4090;1;3231.62;0.95;0.00;1247.10;DEFAULT_VEHTYPE;;21;962.00
8919.00;1053478472#3_0;179.49;8.47;8138.00;0.20;839709051_0;5.10;0.00;tripinfo_4521 routing_4521;781.00;4521;1;2028.07;1.04;0.00;582.76;DEFAULT_VEHTYPE;;5;494.00
8920.00;5450857#0_0;32.08;8.23;8813.00;0.20;4730654_0;5.10;0.00;tripinfo_4896 routing_4896;107.00;4896;1;811.01;1.03;0.00;10.89;DEFAULT_VEHTYPE;;0;0.00
8921.00;625259599_0;136.88;12.94;8129.00;0.20;31411842_0;5.10;0.00;tripinfo_4516 routing_4516;792.00;4516;1;2416.37;1.02;0.00;538.86;DEFAULT_VEHTYPE;;6;423.00
8921.00;180020059#2_0;18.05;7.35;8259.00;0.60;-96016135_0;2.26;0.00;tripinfo_4588 routing_4588;662.00;4588;1;2526.32;0.94;0.00;375.94;DEFAULT_VEHTYPE;;11;291.00
8923.00;-8382447#3_0;96.79;8.07;8693.00;0.80;4730637#3_0;5.10;0.00;tripinfo_4829 routing_4829;230.00;4829;1;1755.91;1.09;0.00;34.85;DEFAULT_VEHTYPE;;1;11.00
8924.00;-510702678#1_0;78.07;6.52;8507.00;0.20;4730620_0;5.10;0.00;tripinfo_4726 routing_4726;417.00;4726;1;2586.74;1.01;0.00;107.08;DEFAULT_VEHTYPE;;6;41.00
8928.00;1053478472#3_0;179.49;7.38;7778.00;0.20;-40493501#3_0;5.10;0.00;tripinfo_4321 routing_4321;1150.00;4321;1;2811.09;0.92;0.00;752.03;DEFAULT_VEHTYPE;;8;640.00
8930.00;15089643_0;23.02;8.86;8387.00;0.80;31411842_0;5.10;0.00;tripinfo_4659 routing_4659;543.00;4659;1;2379.32;1.10;0.00;281.48;DEFAULT_VEHTYPE;;5;218.00
8930.00;1053478472#3_0;179.49;7.64;8451.00;0.00;-4726710#1_0;5.10;0.00;tripinfo_4695 routing_4695;479.00;4695;1;2833.08;1.07;0.00;126.95;DEFAULT_VEHTYPE;;2;41.00
8931.00;-244422544_0;108.41;7.61;8784.00;0.00;236306864#0_0;5.10;0.00;tripinfo_4880 routing_4880;147.00;4880;1;999.65;0.98;0.00;22.73;DEFAULT_VEHTYPE;;0;0.00
8932.00;4726706#1_0;34.15;7.73;8080.00;136.60;-96016135_0;2.26;0.00;tripinfo_4413 routing_4413;852.00;4413;2;2561.30;0.95;0.00;568.15;DEFAULT_VEHTYPE;;9;472.00
8933.00;856293282_0;0.20;11.39;8376.00;0.60;137238867#0_0;5.10;0.00;tripinfo_4653 routing_4653;557.00;4653;1;1731.05;0.90;0.00;359.70;DEFAULT_VEHTYPE;;4;297.00
8933.00;8152037#0_0;56.31;9.02;8684.00;0.80;625259600_0;5.10;0.00;tripinfo_4824 routing_4824;249.00;4824;1;2064.48;1.14;0.00;76.81;DEFAULT_VEHTYPE;;3;12.00
8933.00;13853661#1_0;31.48;7.79;8900.00;0.80;-96016135_0;2.26;0.00;tripinfo_4944 routing_4944;33.00;4944;1;222.88;0.95;0.00;3.94;DEFAULT_VEHTYPE;;0;0.00
8936.00;117055114#0_0;42.57;8.13;6711.00;0.60;14858868_0;5.10;0.00;tripinfo_3728 routing_3728;2225.00;3728;1;5915.89;1.08;0.00;1686.71;DEFAULT_VEHTYPE;;31;1294.00
8936.00;-8382447#3_0;96.79;7.96;8651.00;0.20;8384926#0_0;5.10;0.00;tripinfo_4806 routing_4806;285.00;4806;1;1387.09;0.97;0.00;111.89;DEFAULT_VEHTYPE;;6;71.00
8937.00;856293282_0;0.20;13.33;8779.00;0.40;14858868_0;5.10;0.00;tripinfo_4877 routing_4877;158.00;4877;1;944.45;0.96;0.00;68.51;DEFAULT_VEHTYPE;;1;40.00
8940.00;183370113#2_0;70.50;7.43;8631.00;0.00;524150338#0_0;5.10;0.00;tripinfo_4795 routing_4795;309.00;4795;1;2031.98;0.91;0.00;58.45;DEFAULT_VEHTYPE;;2;11.00
8941.00;183370113#3_0;75.11;7.77;8797.00;0.40;616545124_0;5.10;0.00;tripinfo_4887 routing_4887;144.00;4887;1;818.01;1.04;0.00;31.21;DEFAULT_VEHTYPE;;1;7.00
